country,country_long,currency,capital_city,region,continent,demonym,latitude,longitude,agricultural_land,forest_area,land_area,rural_land,urban_land,central_government_debt_pct_gdp,expense_pct_gdp,gdp,inflation,self_employed_pct,tax_revenue_pct_gdp,unemployment_pct,vulnerable_employment_pct,electricity_access_pct,alternative_nuclear_energy_pct,electricty_production_coal_pct,electricty_production_hydroelectric_pct,electricty_production_gas_pct,electricty_production_nuclear_pct,electricty_production_oil_pct,electricty_production_renewable_pct,energy_imports_pct,fossil_energy_consumption_pct,renewable_energy_consumption_pct,co2_emissions,methane_emissions,nitrous_oxide_emissions,greenhouse_other_emissions,urban_population_under_5m,health_expenditure_pct_gdp,health_expenditure_capita,hospital_beds,hiv_incidence,suicide_rate,armed_forces,internally_displaced_persons,military_expenditure_pct_gdp,birth_rate,death_rate,fertility_rate,internet_pct,life_expectancy,net_migration,population_female,population_male,population,women_parliament_seats_pct,rural_population,urban_population,press,democracy_score,democracy_type,median_age,political_leader,title,urban_rural_ratio,gdp_per_land_area
China,People's Republic of China,Chinese yuan,Beijing,Tropical,Asia,Chinese,0.6728810246736273,1.39137721688918,2.2293382572155744,2.253239023560613,2.15959437714864,2.097036536594738,1.9473889902962596,-0.12932866391473954,-0.0441960328296896,2.083225254999904,-1.1254169310859488,0.1163038636569218,-1.1792858819787622,-0.4660800812833328,0.0831018724547901,0.6272922884062033,-0.2428601218696558,70.3094,19.0698,2.48703,2.33929,0.165618,4.857,15.0218,87.6704,14.81,10944700.0,1186290.0,536920.0,-364711.0,4.35331,5.5936,583.432,4.31,,8.1,2535000.0,,1.73634,7.52,7.18,1.164,73.05,78.0,-200194,691528501,720646499,1412175000,24.9412,514596570,897578430,0.99,3.32,Authoritarian,34.5,Xi Jinping,General Secretary of the Communist Party,0.9286385603269064,0.9646372842248423
Colombia,Republic of Colombia,Colombian peso,Bogotá,Tropical,Americas,Colombian,-0.628840946416858,-1.5517860278013218,1.9721644163397276,2.253239023560613,1.7779988875605337,1.9322507685350192,0.6152785607954527,0.5023230335326567,0.582202911249503,0.8475105922709294,0.1964895574490338,0.3514558872838863,-0.2561129234075099,0.697013089236097,0.3368877107193885,0.6272457010474543,0.2562862884300461,11.8522,64.9594,19.3431,0.0,0.567976,3.27745,-274.133,76.6857,31.31,79057.6,77156.4,23778.2,11462.4,1.78024,8.99294,477.275,1.71,0.17,3.9,481000.0,4766000.0,3.40189,14.204,7.735,1.717,73.0284,73.0,211978,26298417,25575607,51874024,28.877,9311387,42562637,1.83,6.96,Flawed democracy,27.2,Iván Duque,President,0.3184258331344541,0.4766654232465458
Comoros,Union of the Comoros,Comorian franc,Moroni,Tropical,Africa,Comoran,-1.3076959525658267,0.3812237303640501,-0.7546286895864375,-0.757304375438973,-0.7926545194162415,-0.8005068539011787,-0.8627812225077389,-0.12932866391473954,-0.0441960328296896,-0.7314263242793237,-2.135495984974002,0.6418911408143664,-0.1425322358618739,0.3156220923962495,0.7074883236178775,0.0031562668729077,-0.4466543981204166,,,,,,,,0.0,39.05,328.2,236.818,46.8158,101.578,2.14765,5.34623,80.8244,2.16,0.01,5.4,,,,29.398,8.718,3.978,27.3369,63.0,-1772,416416,420357,836774,16.6667,586880,249894,2.8,3.71,Authoritarian,16.3,Azali Assoumani,President,1.077793673224749,0.9227555086899525
Congo,Republic of Congo,Central African CFA franc,Brazzaville,Tropical,Africa,Congolese,-0.8387961030443555,-0.1051464668517531,-0.1596988130715918,1.413792646205792,-0.0044065862067888,0.0220070542181754,-0.7802192919070117,-0.905864322748124,-0.6912229499326545,-0.6698117672628986,-0.9530229299225554,1.285854994409188,-1.0315772204437548,2.4272635502258524,1.33713858802785,-1.9786389160695863,-0.6910491292392029,0.0,53.3449,46.6551,0.0,0.0,0.0,-496.598,40.4806,71.88,7153.9,9957.26,1610.02,-1372.3,0.711295,4.46762,80.8084,1.6,2.39,6.5,0.0,27000.0,2.91271,30.691,7.063,4.171,8.65,64.0,-4466,2988624,2981800,5970424,14.5695,1866593,4103831,2.17,3.31,Authoritarian,14.3,Denis Sassou Nguesso,President,-35.45314534930516,152.0024199755776
Costa Rica,Republic of Costa Rica,Costa Rican colon,San José,Tropical,Americas,Costa Rican,-0.3768947584638608,-1.7513225189667796,-0.6622181757579668,-0.4598781485404036,-0.678471489593483,-0.6833227963088857,-0.4663927516077124,-0.5466328013850674,0.1929681058033298,-0.4220939704550664,-0.1100622527254508,-0.5615456400322468,-0.3098225218170124,0.8418022561826078,-0.552133521648551,0.6272922884062033,0.8661472550494344,0.0,74.6115,0.0,0.0,0.99889,24.3896,49.8342,49.8803,36.43,6967.4,4650.44,1875.8,441.11,0.964491,7.85537,953.083,1.1,0.21,8.1,10000.0,,,11.873,7.192,1.533,82.75,77.0,2084,2590119,2590709,5180829,47.3684,930373,4250456,6.39,8.07,Full democracy,29.3,Carlos Alvarado Quesada,President,0.6825365026997967,0.6221248452281624
Côte d'Ivoire,Republic of Côte d'Ivoire,West African CFA franc,Yamoussoukro,Tropical,Africa,Ivorian,-0.4608768211148598,-0.4377072854608493,0.4394817770508192,-0.4795113806469412,-0.0589463370317004,-0.0321715330158893,-0.0186904276757231,2.3471098272657307,-0.9268702049375808,-0.414547523594516,-0.5932475778040137,1.1512347035063335,-0.5299359652988126,-0.9139904478069968,1.1833363190768558,-0.8667746594200129,-0.768291613425908,0.0,15.5206,78.0507,0.0,5.22328,1.20537,7.07754,26.4923,63.34,10894.9,7980.37,3544.21,2083.51,2.7198,3.72246,85.1743,0.4,0.21,8.9,134000.0,302000.0,1.25148,33.934,9.001,4.418,45.4255,59.0,-21000,13944972,14215570,28160542,14.1732,13330919,14829623,2.65,4.15,Hybrid regime,13.8,Alassane Ouattara,President,0.5809616739896115,7.032625680737023
Croatia,Republic of Croatia,Croatian kuna,Zagreb,Tropical,Europe,Croatian,1.099789842869599,-0.0968324463865257,-0.6767556162958404,-0.5684435018562072,-0.6670993713363739,-0.6712513885406972,-0.4151217061975915,2.3471098272657307,2.65357019504588,-0.410189391788304,0.2937196065227365,-1.0530886298657247,2.6596999413831472,-0.0956428728644732,-1.1161644691517445,0.6272922884062033,0.5901772354504099,20.5553,56.8695,10.6514,0.0,1.96654,9.95729,45.8597,70.7037,32.37,15626.9,3668.68,1773.06,-2048.19,2.44113,7.76502,1094.53,5.54,0.02,16.4,18000.0,2100.0,2.73557,9.4,16.2,1.62,81.254,76.0,-10402,1976858,1877142,3854000,31.7881,1610240,2243760,2.69,6.57,Flawed democracy,40.0,Andrej Plenković,Prime Minister,0.6184295679448313,0.6148849922712231
Cuba,Republic of Cuba,Cuban peso,Havana,Tropical,Americas,Cuban,0.1060021017793837,-1.6848103552449605,-0.3992690319939746,-0.4393561896878242,-0.5560703636996177,-0.5452840489994313,0.0024815086268732,-0.12932866391473954,-0.0441960328296896,-0.2425383871521295,-0.17617433539731706,-0.5303420658898422,-0.1425322358618739,-1.1631393444371003,-0.5966701473094386,0.6272922884062033,-0.8547270831129412,0.0,0.236593,14.5406,0.0,45.9681,3.71155,49.7782,85.5964,23.93,24327.8,10377.3,3195.03,-1459.12,1.54682,12.4864,1186.16,5.33,0.17,14.5,76000.0,,2.87621,8.922,14.652,1.442,71.1191,74.0,-7068,5649497,5562694,11212191,53.413,2533843,8678348,1.23,3.0,Authoritarian,37.2,Raúl Castro,First Secretary of the Communist Party,-0.004550854974442482,0.43616492261606254
Cyprus,Republic of Cyprus,Euro,Nicosia,Tropical,Europe,Cypriot,0.6728810246736273,0.1941582698964335,-0.7544513498147298,-0.7434721412121174,-0.7755290376572193,-0.7829963209121077,-0.7508731807586907,0.8105136175601784,1.097450049312399,-0.6061210273999619,-0.090611408801542,-1.0796068718775012,1.1489540031661865,-0.0498361212857972,-1.00941014856022,0.6272922884062033,-0.2282458589217522,0.0,0.0,0.0,0.0,91.2199,8.78006,94.0267,92.9062,15.02,6771.8,749.703,371.658,577.573,2.56515,8.09348,2245.36,3.4,0.04,3.6,16000.0,246000.0,1.98681,10.313,7.257,1.321,90.7595,81.0,1995,624713,626775,1251488,14.2857,414105,837383,3.6,7.59,Flawed democracy,34.1,Nicos Anastasiades,President,0.9589740854516443,0.781558133826918
Czech Republic,Czech Republic,Czech koruna,Prague,Tropical,Europe,Czech,1.2922487367247453,-0.0968324463865257,-0.5623337738837677,-0.4953261591534285,-0.6178082012131872,-0.6247634562557203,0.2909038062891185,-1.2011429655606456,0.8365542868718396,0.6032497214533719,0.9897668719830712,-0.940094651521723,-0.4134053187496242,-0.9671661115961556,-0.9067008048972348,0.6272922884062033,1.4446620045104297,53.0611,2.1727,2.74039,32.4889,0.113779,9.23187,31.6237,77.7346,16.97,88835.2,12381.6,4755.49,-5775.43,0.0,9.24007,2119.85,6.62,,12.2,25000.0,,1.43409,10.6,13.3,1.83,82.6706,77.0,3621,5340795,5185278,10526073,25.5,2697096,7828977,3.14,7.69,Flawed democracy,38.8,Andrej Babiš,Prime Minister,-0.4656223141355589,-0.9764352759784882
Dem. Rep. Congo,Democratic Republic of the Congo,Congolese franc,Kinshasa,Tropical,Africa,Congolese,-0.796805071718856,0.061133942452795,1.1406794937547986,2.253239023560613,2.15959437714864,2.097036536594738,1.244844904270259,2.3471098272657307,-1.3464509045370994,-0.4696182943314965,-0.9784165053841478,1.450350733811119,-0.799501184588929,-0.4459649425466098,1.441320932928647,-2.0302900618959216,-0.5775808431994681,0.0,99.7092,0.0447327,0.0,0.134198,0.111832,1.95927,5.35581,96.16,3025.6,35684.2,14960.6,-2774.77,0.0036355,4.05093,21.2539,0.8,0.18,6.7,134000.0,5686000.0,0.561686,42.049,9.7,6.156,22.9016,59.0,-64643,49892177,49118035,99010212,12.8,52636799,46373413,1.51,1.49,Authoritarian,11.7,Félix Tshisekedi,President,0.5936209896903818,-0.21745671284417023
Denmark,Kingdom of Denmark,Danish krone,Copenhagen,Tropical,Europe,Danish,1.5546926825091174,-0.1882866715040272,-0.6135622407585166,-0.6983016383372105,-0.704139985088101,-0.7062379328756762,-0.2405974101497355,0.3850419446697578,0.8167813593620058,1.0846300059581049,-0.2032316500976995,-1.1969618983408854,2.6596999413831472,-0.6082801709667015,-1.190751042123416,0.6272922884062033,0.5664293627761862,24.5449,0.0621826,6.27353,0.0,1.08129,65.4437,1.775,64.9271,39.7,27356.5,7778.77,5492.83,-1927.65,8.64749,10.8463,7375.15,2.6,0.02,10.7,15000.0,,1.37159,10.8,9.8,1.72,98.8659,81.0,22746,2966194,2936844,5903037,43.5754,686700,5216337,7.92,9.22,Full democracy,37.2,Mette Frederiksen,Prime Minister,0.3406747201613277,-1.5403613328710448
Djibouti,Republic of Djibouti,Djibouti franc,Djibouti,Tropical,Africa,Djibouti,-0.3139082114756115,0.3604386792009816,-0.6655904085533021,-0.7599913619888786,-0.7431765216359739,-0.7518633096180505,-0.8899176279985976,-0.12932866391473954,-0.0441960328296896,-0.7209556119825913,-0.6087747364529066,0.3699795507704095,-0.1425322358618739,2.4272635502258524,0.3173018486725081,-1.1615949947031483,-0.4466543981204166,,,,,,,,0.0,30.94,427.7,659.923,259.183,-988.851,8.60944,2.00786,62.8094,1.4,0.13,9.6,13000.0,,3.68807,22.205,9.147,2.804,68.8632,62.0,742,564584,556264,1120849,26.1538,242328,878521,1.1,2.87,Authoritarian,20.0,Ismaïl Omar Guelleh,President,1.1836162459512478,0.9701000919613726
Dominica,Commonwealth of Dominica,East Caribbean dollar,Roseau,Tropical,Americas,Dominican,-0.1494433390640118,-1.3744202578210436,-0.7606363648184632,-0.75582316419557,-0.7952329731680066,-0.8024464045969487,-0.8989104391570163,-0.12932866391473954,-0.0441960328296896,-0.7343311557373278,-1.5605989075744349,-0.27844274682430503,-0.1425322358618739,-0.3193988963368328,-0.25961461039409917,0.6272922884062033,-0.4466543981204166,,,,,,,,0.0,8.34,162.8,43.8723,20.5276,4.23346,6.95788,5.64583,426.664,3.8,,,,,,13.326,8.986,1.595,80.933,73.0,57,36577,36161,72737,34.375,20585,52152,0.0,0.0,Unknown,28.1,Roosevelt Skerrit,Prime Minister,1.1202124328895453,0.9234163830153302
Dominican Republic,Dominican Republic,Dominican peso,Santo Domingo,Tropical,Americas,Dominican,0.0010245234656349,-1.529615306449862,-0.6243868246506353,-0.5481335692284359,-0.6848538008602281,-0.6940412566976979,-0.1606303943480163,-1.14096849599791,-0.8278493571502898,-0.2135578933778687,-0.0236412717522851,0.0192916638876298,-0.2657039231234926,-0.0209579518122838,0.0230373587453066,0.5289411977139094,-0.5795657218339633,12.8569,6.36615,22.0296,0.0,53.4811,5.26629,86.7171,86.5636,16.69,22881.3,9243.11,3395.51,2133.26,1.38305,4.94,354.095,1.56,0.39,4.9,71000.0,,0.650563,18.432,6.678,2.273,85.243,73.0,-14966,5594560,5634261,11228821,27.8947,1813679,9415142,2.8,6.54,Flawed democracy,23.4,Danilo Medina,President,0.23144214093598436,0.3118299016660547
Ecuador,Republic of Ecuador,U.S. dollar,Quito,Tropical,Americas,Ecuadorean,-0.880787134369855,-1.6432402529188233,-0.4548683659809293,0.4776869559101299,-0.2205696667102894,-0.1895096267847534,-0.2232484322977342,-0.12932866391473954,0.3580987706827498,-0.2070752932601605,-0.8849054976306656,0.4967048725712605,-0.4865875529461216,-0.651497845282235,0.5053008522424981,0.6272922884062033,-0.1080297166034205,0.0,50.7007,12.6674,0.0,34.5296,2.10221,-114.712,86.8847,20.1,34431.0,27460.3,5192.81,-335.689,6.35404,8.47677,478.53,1.39,0.11,7.6,42000.0,,2.45571,16.817,6.719,2.026,76.2029,74.0,35894,9016398,8984602,18001000,38.6861,6377754,11623246,2.45,6.27,Flawed democracy,23.9,Lenín Moreno,President,1.1780321458355338,0.938820357071794
Egypt,Arab Republic of Egypt,Egyptian pound,Cairo,Tropical,Africa,Egyptian,0.3369527740696311,0.144274147105069,-0.5369921528790919,-0.7561094986767362,1.5133070330251648,1.5535468864276256,1.9473889902962596,0.6580339389983045,0.1936258331217441,1.459413676160564,0.7956773888719098,-0.52615847011336,-0.5357341605816567,-0.0532218377068298,-0.7260090427618782,0.6272922884062033,-0.6823968129816521,0.0,7.38115,70.7287,0.0,21.012,0.878133,-7.39149,97.9289,6.51,210752.0,64402.9,20471.5,17962.6,13.7509,4.36498,150.907,1.43,,3.0,836000.0,3200.0,1.30082,22.558,6.327,2.917,72.06,70.0,-32370,54865512,56124592,110990103,27.5804,63300985,47689118,1.38,3.36,Authoritarian,20.1,Abdel Fattah el-Sisi,President,1.253511565894398,0.9643870307290744
El Salvador,Republic of El Salvador,U.S. dollar,San Salvador,Tropical,Americas,Salvadoran,-0.2159291385227493,-1.8135737472001696,-0.6942855592134398,-0.7027165395416276,-0.7488857891691348,-0.7588924211239657,-0.4414424481272727,0.1331410967363896,0.1005738607490643,-0.5874629339837065,-0.2834698054444848,-0.1297572364348207,0.4666125006450315,-0.6779860972820781,-0.1538202678151582,0.5180708140058141,-0.0963677930854628,0.0,22.5914,0.0,0.0,42.1773,35.2313,49.2355,48.4296,23.7,6376.3,3269.5,1015.75,616.234,0.260808,9.85178,385.743,1.2,0.17,6.1,42000.0,52000.0,1.3749,16.025,8.661,1.803,62.8803,71.0,-27343,3319856,3016535,6336392,27.381,1598862,4737530,2.62,5.96,Hybrid regime,22.8,Nayib Bukele,President,0.5816930513991293,0.7844493011884738
Equatorial Guinea,Republic of Equatorial Guinea,Central African CFA franc,Malabo,Tropical,Africa,Equatorial Guinean,-0.7128230090678569,-0.1882866715040272,-0.7513686756303419,-0.51798225112861,-0.7318740285926837,-0.7389325022943276,-0.8645054183874786,-0.12932866391473954,-1.4439260931261164,-0.682719835841272,-0.6721160688864196,1.711984107070879,-1.5744147257323924,0.2913245980806039,1.4808320249546485,-1.0919365406270327,-0.4466543981204166,,,,,,,,0.0,5.99,4350.4,4778.32,33.3393,3703.63,4.90213,3.76834,236.62,2.1,3.8,7.9,1000.0,,1.30517,30.498,9.042,4.266,53.9224,61.0,6486,790982,883926,1674908,31.0,435309,1239599,1.34,1.92,Authoritarian,16.8,Teodoro Obiang Nguema Mbasogo,President,1.16993827677529,0.9328379053893606
Eritrea,State of Eritrea,Eritrean nakfa,Asmara,Tropical,Africa,Eritrean,-0.1669396018363631,0.2939265154791624,-0.331767699905837,-0.6560133050322429,-0.5160567533178178,-0.5129084770429189,-0.8066978869422344,-0.12932866391473954,-0.0441960328296896,-0.727636836756358,-0.17617433539731706,1.6781611740208005,-0.1425322358618739,-0.1211353259169539,1.7103169530925093,-1.8307602866539316,-0.8625588244678519,0.0,0.0,0.0,0.0,99.5074,0.492611,22.2672,23.1334,80.9,706.4,3732.24,1730.46,35.8599,14.9038,4.0936,23.9813,0.7,0.06,10.9,202000.0,10000.0,20.8657,28.624,6.729,3.867,21.7304,67.0,-14988,1866154,1817878,3684032,22.0,2113713,1570319,0.97,2.37,Authoritarian,14.5,Isaias Afwerki,President,1.5727910983127151,1.409993827380914
Estonia,Republic of Estonia,Euro,Tallinn,Tropical,Europe,Estonian,1.680665776485616,0.0777619833832498,-0.7062272306416267,-0.5189750094335529,-0.697757673821356,-0.7006761125883059,-0.7713875444257726,-0.9529401349344856,0.8094394781702047,-0.5616057910408561,1.6823496925393877,-1.1404903649103817,0.7583968692771748,-0.2738908844423654,-1.1591002890556577,0.6272922884062033,-0.7514207542649379,5.32783,0.259192,0.595181,0.0,1.22876,14.1595,-2.70596,13.0562,40.0,7097.52,1097.12,1827.19,-6522.41,1.31773,7.46634,2035.62,4.57,,14.9,7000.0,,2.15551,10.0,14.0,1.61,91.04,77.0,2995,706316,638452,1344768,25.7426,408688,936080,6.37,7.97,Flawed democracy,37.7,Jüri Ratas,Prime Minister,1.1009188561834338,0.8048722530920407
Eswatini,Kingdom of Eswatini,Swazi lilangeni,Lobamba,Tropical,Africa,Swazi,-1.9095674018445932,0.1692162085007512,-0.6927949756417202,-0.7112689244600588,-0.7570551475905685,-0.7627844814839447,-0.8522621412655687,-0.12932866391473954,-0.0441960328296896,-0.7147860380567785,-1.0247965601154767,-0.270394674349529,-0.1425322358618739,2.4272635502258524,-0.2233040467929014,-0.257701883882221,-0.4466543981204166,,,,,,,,0.0,68.77,1147.7,1326.03,423.545,642.428,0.0,6.51153,219.104,2.1,7.65,29.4,3000.0,,1.69802,24.134,11.356,2.839,58.9129,57.0,-4897,605504,596167,1201670,13.5135,906348,295322,1.59,3.03,Authoritarian,17.7,Mswati III,King,1.1173039855340938,0.9441664062805502
Ethiopia,Federal Democratic Republic of Ethiopia,Ethiopian birr,Addis Ababa,Tropical,Africa,Ethiopian,-0.4608768211148598,0.2772984745487075,1.4186251551262812,0.9305412856908696,1.822257315144834,1.925987348045532,0.8073480362954183,-0.7511466435297841,-1.600171684092906,-0.1530121590873185,2.1085378492043136,1.6323629747533834,-1.4545664651905392,-0.6389507785454672,1.6949768004957917,-1.744087093888049,-0.7209063828056054,0.0,92.6895,0.0,0.0,0.0383252,7.2722,5.92631,6.56981,89.52,18098.0,94645.6,53761.3,5071.14,0.0,3.48096,28.6967,0.33,0.12,5.4,138000.0,3852000.0,0.527828,32.383,6.776,4.159,16.6981,65.0,-1391,61399749,61980175,123379924,41.4894,95420799,27959125,2.23,3.35,Authoritarian,14.7,Abiy Ahmed,Prime Minister,0.41918657311778557,-0.08396847021308679
Fiji,Republic of Fiji,Fijian dollar,Suva,Tropical,Oceania,Fijian,-1.5526436355778477,1.8554034841046847,-0.7443929712194202,-0.6476154812870364,-0.7545718482976894,-0.7583889198024465,-0.8702954465167354,-0.6168277049415284,0.5553429718837545,-0.714375611604408,-0.7150639061081862,-0.3046381805199949,-0.0434688342499749,-0.5760162850721556,-0.2269396160244605,0.2183588060540347,-0.4466543981204166,,,,,,,,0.0,29.8,1028.2,443.649,191.233,106.807,3.48603,3.74985,186.364,2.0,0.19,9.0,4000.0,,1.65063,19.345,8.859,2.475,87.66,67.0,-6003,463626,466140,929766,19.6078,388373,541393,2.88,5.85,Hybrid regime,23.0,Frank Bainimarama,Prime Minister,1.1475582300746687,0.9467297424573101
Finland,Republic of Finland,Euro,Helsinki,Tropical,Europe,Finnish,1.8906209331131136,0.0777619833832498,-0.6333983374986738,1.4596656097974705,-0.0915773539082219,-0.0692131104688337,-0.2384659473121952,-0.0561839043365747,0.9846827005702468,0.5567242800968559,-0.2955728034324296,-0.9839892040337034,0.6465890634972201,-0.0846890844434855,-0.9859396067783271,0.6272922884062033,2.2238334841915983,8.30357,24.4457,7.57322,33.898,0.309051,20.0534,45.3338,40.208,47.49,36329.9,4506.32,5877.06,-4043.96,2.90263,9.6135,4726.14,3.61,,15.3,27000.0,,2.03028,9.0,10.4,1.46,92.8081,82.0,14928,2811103,2745778,5556880,45.5,795690,4761190,9.9,9.14,Full democracy,38.6,Sanna Marin,Prime Minister,3.445386946156323,-6.079278952030003
France,French Republic,Euro,Paris,Tropical,Europe,French,1.134782369254122,-0.3213109989476657,0.856267080081673,0.94882111675494,0.4738188365901814,0.4652897147910152,1.9473889902962596,1.455687973667068,1.810927979553921,2.083225254999904,-0.6019167469126733,-1.0660341656502716,1.1280281856040424,0.0435698199768077,-1.1031298523159738,0.6272922884062033,2.4935967675866606,2.16045,9.66115,3.51273,77.6278,0.382613,6.19652,44.1102,46.488,16.87,267155.0,58451.5,36202.7,996.684,1.26393,12.205,4768.73,5.91,0.09,13.8,304000.0,,1.94538,10.9,9.7,1.83,86.0955,82.0,20614,35105568,32830093,67935660,37.2617,12561983,55373677,3.52,7.8,Flawed democracy,37.9,Emmanuel Macron,President,4.185325676435657,4.3966704025356025
Gabon,Gabonese Republic,Central African CFA franc,Libreville,Tropical,Africa,Gabonese,-0.8387961030443555,-0.1591875998757312,-0.6366492832657399,1.570791130238995,-0.1989626420217819,-0.1649317705694166,-0.8125221017139344,-0.12932866391473954,-1.178434461048136,-0.6400655249885929,-0.7616228228787457,-0.2864908192990811,-0.6868214697438852,2.4272635502258524,-0.2559158609623889,0.2031609743554782,-0.7174422882949426,0.0,43.1797,46.0489,0.0,10.207,0.56444,-213.401,22.7865,90.12,5349.2,7451.56,523.122,1095.79,7.88184,3.42725,228.976,6.3,0.8,8.4,7000.0,,1.71004,27.142,7.258,3.491,71.7494,66.0,1516,1173488,1215505,2388992,15.3846,221340,2167652,2.2,3.61,Authoritarian,17.7,Ali Bongo Ondimba,President,4.926413503649131,3.2170135985554524
Georgia,Georgia,Georgian lari,Tbilisi,Tropical,Asia,Georgian,0.966818243952124,0.368752699666209,-0.6272829775219232,-0.480929182178252,-0.6356983999039886,-0.6389836056809806,-0.5691845535553646,-0.130429511282839,-0.0282995857027612,-0.6237843849488305,0.4738062867427731,0.2503892150645469,0.8028787634144814,0.8135215660775122,0.2864590801072552,0.6272922884062033,1.053510537815746,0.0,78.0393,21.9607,0.0,0.0,0.0,68.7521,72.2095,23.45,10255.0,5133.09,2158.3,1189.59,3.03959,7.60487,320.005,2.89,0.14,9.2,26000.0,308000.0,1.67322,13.412,15.166,2.081,76.4427,72.0,-2734,1967488,1745015,3712502,19.0476,1473975,2238527,2.7,5.5,Hybrid regime,32.5,Giorgi Gakharia,Prime Minister,0.8907655039893716,0.9812583845468897
Germany,Federal Republic of Germany,Euro,Berlin,Tropical,Europe,German,1.3447375258816197,-0.204914712434482,0.178487961546307,0.3708019599647688,0.0139048450276176,-0.0361553597690864,1.9473889902962596,-1.023913022496671,0.4596272038714959,2.083225254999904,-0.3360085152563523,-1.2199524910744672,-0.7237613504681696,-0.8438862019126749,-1.2210244668278778,0.6272922884062033,0.70225159812743,44.2628,2.96068,9.83155,14.3199,0.968693,26.2711,61.4002,78.8625,18.6,603350.0,46917.6,33815.1,-16702.2,1.17774,12.8054,6503.36,8.0,0.03,12.3,184000.0,,1.33738,9.6,12.3,1.58,91.4306,81.0,312735,42593197,41486614,84079811,34.9185,18793519,65286292,5.36,8.68,Full democracy,40.9,Olaf Scholz,Federal Chancellor,-53.861695824178156,149.82009873984444
Ghana,Republic of Ghana,New Ghanaian cedi,Accra,Tropical,Africa,Ghanaian,-0.4608768211148598,-0.3878231626694849,-0.0477236814120337,0.030639568669581,-0.2689058109839248,-0.2511339158177553,0.7475630305412037,-0.12932866391473954,-0.4926139645459403,-0.4015542182697477,2.1085378492043136,1.2419419957077171,-0.707035228236206,-0.6690239067558155,1.1404243271341423,-0.0818708392171773,-0.150058211839542,0.0,50.8659,38.8478,0.0,0.0,0.0261074,-8.1921,52.5431,40.25,19401.2,11847.9,6369.12,680.014,1.41563,3.9903,84.9784,0.9,0.57,6.6,16000.0,5000.0,0.492101,27.548,7.627,3.563,68.2,64.0,-11253,16780756,16695114,33475870,14.5455,13853989,19621881,3.76,6.63,Flawed democracy,16.6,Nana Akufo-Addo,President,-2.976750583874544,1.4932894785741637
Greece,Hellenic Republic,Euro,Athens,Tropical,Europe,Greek,0.8408451499756254,0.0112498196614305,-0.4295233444053674,-0.3739847396278045,-0.4978172681376909,-0.491557010684376,-0.088044720562493,2.3471098272657307,2.276418045978766,0.2721717688888516,0.1107743564144543,-0.3397818607376048,1.3274919160609775,0.9830065469186142,-0.4981090350735251,0.6272922884062033,-0.1093822121738868,42.6595,11.7672,17.5408,0.0,10.9278,16.8886,64.1755,82.5746,20.08,51002.2,9405.83,4423.25,5259.34,2.86727,9.50821,1675.12,4.2,0.07,5.1,147000.0,,3.86737,8.0,13.5,1.39,78.4943,80.0,-14806,5395279,5171252,10566531,21.0,2075584,8490947,2.69,7.29,Flawed democracy,41.1,Kyriakos Mitsotakis,Prime Minister,0.17911395555097812,-0.5467302689338848
Grenada,Grenada,East Caribbean dollar,St. George's,Tropical,Americas,Grenadian,-0.2880137424381603,-1.3799629380757683,-0.7615998599028446,-0.7588123376546648,-0.7961845177568667,-0.8035254220095222,-0.8847838347666728,-0.12932866391473954,-0.0441960328296896,-0.7313623276086522,-1.2469254877730669,-0.27844274682430503,-0.1425322358618739,-0.3193988963368328,-0.25961461039409917,0.3032668555606507,-0.4466543981204166,,,,,,,,0.0,9.96,324.5,2046.86,7.63901,-264.848,4.12027,5.82064,491.082,3.57,,0.7,,,,15.961,8.151,2.004,77.7672,75.0,-85,62717,62721,125438,31.25,79192,46246,0.0,0.0,Unknown,27.1,Keith Mitchell,Prime Minister,1.1011273701259294,0.9185839604984513
Guatemala,Republic of Guatemala,Guatemalan quetzal,Guatemala City,Tropical,Americas,Guatemalan,-0.1459440861736133,-1.8135737472001696,-0.5435099137440254,-0.4110397901316653,-0.5482723397518857,-0.5480467515254144,-0.0428707885133136,-0.9129387906401748,-1.201109610350473,-0.2994336850011302,-0.3339846348845164,-0.1951600458929133,-0.6674214930456479,-0.927533313491127,-0.1722436141792559,0.5168129553195918,-0.5525889182933107,21.3601,35.0425,0.0,0.0,18.2492,25.3482,32.8442,37.3786,65.46,16865.2,10598.1,5199.3,-699.316,0.121005,6.46871,289.127,0.44,0.07,5.9,43000.0,242000.0,0.444568,21.12,6.504,2.395,50.8416,69.0,-29118,8767508,8590378,17357886,19.375,8216182,9141704,2.18,5.6,Hybrid regime,18.5,Alejandro Giammattei,President,0.07822469231682978,0.546140418348727
