country,country_long,currency,capital_city,region,continent,demonym,latitude,longitude,agricultural_land,forest_area,land_area,rural_land,urban_land,central_government_debt_pct_gdp,expense_pct_gdp,gdp,inflation,self_employed_pct,tax_revenue_pct_gdp,unemployment_pct,vulnerable_employment_pct,electricity_access_pct,alternative_nuclear_energy_pct,electricty_production_coal_pct,electricty_production_hydroelectric_pct,electricty_production_gas_pct,electricty_production_nuclear_pct,electricty_production_oil_pct,electricty_production_renewable_pct,energy_imports_pct,fossil_energy_consumption_pct,renewable_energy_consumption_pct,co2_emissions,methane_emissions,nitrous_oxide_emissions,greenhouse_other_emissions,urban_population_under_5m,health_expenditure_pct_gdp,health_expenditure_capita,hospital_beds,hiv_incidence,suicide_rate,armed_forces,internally_displaced_persons,military_expenditure_pct_gdp,birth_rate,death_rate,fertility_rate,internet_pct,life_expectancy,net_migration,population_female,population_male,population,women_parliament_seats_pct,rural_population,urban_population,press,democracy_score,democracy_type,median_age,political_leader,title
Sri Lanka,Democratic Socialist Republic of Sri Lanka,Sri Lankan rupee,Colombo,Southern Asia,Asia,Sri Lankan,-0.5028678524403594,0.9923042345582646,-0.6013144199227964,-0.5512129033719119,-0.6534064126186301,-0.6552068358216967,0.1733106745393562,1.1225783678106316,-0.9722020411984412,-0.39194522913229923,2.072286211203936,-0.013863668643234808,-1.4336744443583609,-0.06987562678895799,0.005832808222967453,0.6272922884062033,-0.32872241616064746,33.7051,45.2814,0.0,0.0,17.8198,3.19375,50.2685,50.5456,49.32,21846.3,8377.67,3157.2,4415.31,2.37043,4.06585,151.056,4.15,0.01,14.0,317000.0,12000.0,1.87554,14.019,7.36,1.99,66.6815,76.0,-92400,11498234,10682766,22181000,5.33333,17960843,4220157,1.97,6.19,Flawed democracy,28.8,Gotabaya Rajapaksa,President
St. Kitts and Nevis,St. Kitts and Nevis,East Caribbean dollar,Basseterre,Caribbean,Americas,Kittian and Nevisian,-0.06896052888350108,-1.3979766491946148,-0.7609866230897739,-0.7594761580781297,-0.7963701849937175,-0.803616472236444,-0.901663147606536,0.15491861793298473,-0.08290721651758826,-0.7320547473445023,-1.0558427367557794,-0.2589999547409623,-0.1529655470793702,-0.3035347769965593,-0.2452031355773894,0.6272922884062033,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,0.0,1.38,231.0,82.0708,6.98647,46.9644,2.96153,5.36557,1104.94,2.3,0.12,7.5,30500.0,73000.0,1.59489,12.125,10.181,1.531,79.4731,72.0,-90,24646,23011,47657,31.25,32888,14769,0.0,0.0,Unknown,30.4,,
St. Lucia,St. Lucia,East Caribbean dollar,Castries,Caribbean,Americas,Saint Lucian,-0.21382958695647442,-1.36832330942445,-0.76076242192068,-0.7585081691919727,-0.7955578908324954,-0.8029106333009259,-0.8835786813017651,-0.5593921618313825,-0.9580150008375616,-0.7269446000084057,-0.4171211458289912,-0.473317072413411,0.38380966674472705,2.2125309394460615,-0.5145269129180411,0.6272922884062033,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,0.0,9.66,499.2,272.86,27.3773,-218.182,1.88663,6.73803,607.753,1.3,0.12,7.9,30500.0,73000.0,1.59489,11.49,10.299,1.399,78.0956,71.0,0,90909,88948,179857,11.1111,145594,34263,0.0,0.0,Unknown,29.5,,
St. Vincent and the Grenadines,St. Vincent and the Grenadines,East Caribbean dollar,Kingstown,Caribbean,Americas,Saint Vincentian,-0.2404239066559873,-1.3722031857524097,-0.7609297192397501,-0.7577383356561038,-0.796068475733835,-0.8034337721450574,-0.8847116266323298,-0.08252609932725526,-0.27511470032281105,-0.7321149687702074,-0.5407168616297922,-0.5931966288791325,1.313436163474767,2.3884713536491278,-0.6405809980195853,0.6272922884062033,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,0.0,5.01,219.8,67.7762,9.93771,-92.4137,1.34755,4.81775,401.61,2.4,0.12,1.0,30500.0,73000.0,1.59489,12.901,13.425,1.797,84.9128,70.0,-379,51020,52928,103948,18.1818,47946,56002,0.0,0.0,Unknown,29.1,,
Sudan,Republic of the Sudan,Sudanese pound,Khartoum,Northern Africa,Africa,Sudanese,-0.16693960183636314,0.14427414710506906,2.2309138905091728,1.0584604720693045,2.1595943771486397,2.097036536594738,0.22141276683257619,-1.7005565149059374,-1.7174022880567397,-0.49726048063425576,2.072286211203936,0.4390712531262173,-1.4311254603871895,2.3884713536491278,0.3695499994376542,-1.3517542403701013,-0.11063899169355934,0.0,64.5359,0.0,0.0,22.6182,0.0,-8.99308,31.7265,62.13,20796.1,55887.4,29300.7,2266.35,0.416263,3.01748,23.3945,0.74,0.07,3.8,124000.0,3553000.0,1.01645,33.596,6.799,4.457,28.4,65.0,-15223,23454198,23420005,46874204,30.5164,30020115,16854089,1.08,2.15,Authoritarian,14.5,Abdel Fattah al-Burhan,Leader of the Sovereignty Council
Suriname,Republic of Suriname,Suriname dollar,Paramaribo,South America,Americas,Surinamer,-0.628840946416858,-1.2857373729140447,-0.7565481227879122,0.7450480622862485,-0.43492249165449504,-0.4522115626715388,-0.8274468007039912,0.022609222639885514,-0.02461635861206387,-0.7197404892371255,2.072286211203936,-0.7292421739024658,-0.12071855825773121,0.34432858631965857,-0.7176463334550713,0.5663819050285077,1.8959949330470964,0.0,60.0531,0.0,0.0,39.9469,0.0,-43.7598,76.2535,14.66,2601.32,1415.67,178.09,237.067,53.484,6.77188,459.563,3.0,0.71,25.4,2000.0,73000.0,1.59489,18.154,8.667,2.348,65.9398,70.0,-492,310416,307625,618040,29.4118,208236,409804,4.77,6.98,Flawed democracy,24.1,Dési Bouterse,President
Sweden,Kingdom of Sweden,Swedish krona,Stockholm,Northern Europe,Europe,Swedish,1.8066388704621146,-0.10514646685175312,-0.5903012487891768,2.011627338024766,0.14826758265559334,0.19386997154851335,0.3030415507321824,-0.8754580173827301,0.5188981927202377,1.9769713416660648,-0.07439240331857153,-1.159982851727033,1.905054674158903,0.06997719180459244,-1.1493400542725796,0.6272922884062033,1.8959949330470964,0.666951,46.5087,0.262457,34.7364,0.155622,16.754,24.6521,25.1171,58.4,33576.1,4792.09,6381.07,-4904.42,3.39593,11.2799,6914.91,2.14,0.12,14.7,15000.0,73000.0,1.27685,11.0,8.8,1.67,88.3078,83.0,80097,5201777,5285164,10486941,46.4183,1206837,9280104,9.41,9.39,Full democracy,35.6,Stefan Löfven,Prime Minister
Switzerland,Switzerland,Swiss franc,Bern,Western Europe,Europe,Swiss,1.1767734005796215,-0.2215427533649368,-0.6757327059455126,-0.6348255442026958,-0.7052632718710481,-0.7198378094578884,0.2889477357910691,-1.7005565149059374,-0.7955656992527204,2.0843608725698335,-1.026987384347387,-0.9881431041309818,-0.9520318805616329,-0.6059424031130881,-1.0420757996180636,0.6272922884062033,1.8959949330470964,0.0,57.8816,1.00156,34.932,0.0680818,4.31638,50.089,50.1682,26.37,34916.1,4975.24,2396.71,1473.07,0.0,11.7964,10309.8,4.63,0.03,14.5,20000.0,73000.0,0.711643,10.3,8.2,1.52,95.57,84.0,23872,4414771,4354970,8769741,41.5,2272064,6497677,7.43,9.03,Full democracy,38.1,Simonetta Sommaruga,President
Syrian Arab Republic,Syrian Arab Republic,Syrian pound,Damascus,Western Asia,Asia,Syrian,0.6728810246736273,0.27729847454870754,0.030830449992368548,-0.7088395398655276,-0.3707976697271628,-0.36622305347090356,0.6086463521614885,0.022609222639885514,-0.02461635861206387,-0.6848291043803133,2.072286211203936,-0.04677013007109593,-0.12071855825773121,0.5522873717014926,0.0017313547803510766,0.04880670207371511,-0.8168495877292072,0.0,2.30971,68.6259,0.0,29.0644,0.0,47.8337,97.7918,1.08,25234.6,15963.7,3263.59,-9394.7,0.313801,3.0472,63.137,1.4,0.12,2.0,269000.0,6865000.0,4.05614,20.111,5.117,2.747,35.78,72.0,212187,11046621,11078628,22125249,11.2,9564966,12560283,1.09,1.43,Authoritarian,17.7,Bashar al-Assad,President
Tajikistan,Republic of Tajikistan,Tajik somoni,Dushanbe,Central Asia,Asia,Tadzhik,0.8408451499756254,0.8260238252537164,-0.48158871947257526,-0.7185768937786813,-0.47486415598201537,-0.47881410597533774,0.2082494231162189,1.505217053851224,-1.3308957892928204,-0.6879189025370718,-0.481422589393792,-0.551378000814559,-1.02456753467039,0.17063695403884793,-0.5440806217737493,0.6048009468768341,1.8959949330470964,1.52663,98.4734,0.0,0.0,0.0,0.0,36.2455,45.9841,38.75,9328.8,5520.88,2431.16,260.243,0.0,8.17698,69.6949,4.67,0.1,4.3,17000.0,73000.0,1.00921,26.749,4.548,3.186,21.96,72.0,-3564,4944055,5008732,9952787,26.9841,7169192,2783595,1.45,1.93,Authoritarian,17.7,Emomali Rahmon,President
Tanzania,United Republic of Tanzania,Tanzanian shilling,Dodoma,Eastern Africa,Africa,Tanzanian,-1.0487512596718531,0.22741435175734312,1.4875803913734296,2.2532390235606132,1.2588268765165882,1.3338901864707233,0.6653129415745878,0.022609222639885514,-1.251358012201846,-0.38589854230184445,-0.7661738304026675,1.688823576314356,-0.7111160989294295,-0.9143467810222959,1.658107451528665,-2.0302900618959216,-0.9637218351323339,0.0,33.4869,43.9079,0.0,21.938,0.667196,10.7281,14.3806,83.95,14435.5,46487.4,27293.2,1758.44,0.099507,3.7466,39.3088,0.7,0.96,4.3,28000.0,73000.0,1.06743,36.21,6.222,4.726,31.6331,66.0,-4865,33126817,32370931,65497748,36.8557,41471864,24025884,2.16,5.41,Hybrid regime,13.0,John Magufuli,President
Thailand,Kingdom of Thailand,Thai baht,Bangkok,South-Eastern Asia,Asia,Thai,-0.16693960183636314,1.308237012236906,0.5480295428593174,1.2084046256322534,0.3887205794200949,0.3899247435989057,1.9473889902962593,0.21311662770382128,-0.3060935831704497,1.5574126884796184,-0.46888658774798403,0.42181374437459485,-0.27139963828581504,-1.3212692240969452,0.44172283328025685,0.6272922884062033,-0.8737177947603009,19.4543,2.66595,71.4368,0.0,0.570432,5.87252,41.5682,79.839,20.83,265479.0,75892.8,20931.8,28219.8,14.6506,4.35931,305.088,2.1,0.09,8.8,455000.0,41000.0,1.31844,8.999,7.922,1.331,85.27,79.0,1133,36890933,34806096,71697030,15.7464,33777188,37919842,1.77,4.63,Hybrid regime,35.8,Prayut Chan-o-cha,Prime Minister
The Bahamas,Commonwealth of The Bahamas,Bahamian dollar,Nassau,Caribbean,Americas,Bahamian,0.22147743792450747,-1.618298191523141,-0.760531392289583,-0.7100502690557874,-0.7737419905025307,-0.7744210913414096,-0.8445850104734518,1.5883152545252923,-0.17692038844832217,-0.6767799764182902,-0.5501304814294521,-0.9917355460326734,-0.3287517776371637,0.6478070609705944,-0.9634336165427564,0.6272922884062033,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,0.0,1.27,2456.0,223.179,33.8196,-2144.25,4.03768,7.59363,1851.0,2.96,0.24,3.5,2000.0,73000.0,1.59489,11.445,8.986,1.389,94.2938,72.0,485,214167,195817,409984,17.9487,67680,342304,0.0,0.0,Unknown,28.9,Hubert Minnis,Prime Minister
The Gambia,Republic of The Gambia,Gambian dalasi,Banjul,Western Africa,Africa,Gambian,-0.23132585014873597,-0.6300382921122564,-0.7269012169254762,-0.7365228330775163,-0.7734866980518609,-0.7794757687837203,-0.8044513786209943,0.022609222639885514,-1.002873345935275,-0.725981214650866,0.46674184539908903,1.2824831621952013,0.3776713654493218,-0.4821523125356421,1.3085578951948256,-1.2518657668390911,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,0.0,48.74,611.4,1346.29,359.179,375.873,1.92958,2.61294,18.581,1.1,0.8,4.8,4000.0,5600.0,0.748651,33.257,7.543,4.684,32.9623,62.0,-1960,1359657,1346335,2705992,8.62069,978162,1727830,2.49,4.31,Hybrid regime,13.1,Adama Barrow,President
Timor-Leste,Democratic Republic of Timor-Leste,U.S. dollar,Dili,South-Eastern Asia,Asia,East Timorese,-1.167725848287465,1.7391804062403398,-0.7419010717917682,-0.6693055659295637,-0.7624627058638469,-0.768036772270381,-0.8830144233363627,0.022609222639885514,1.3115269842646633,-0.7218584273201769,-1.3499347878884096,1.0193080686806644,-0.1410569080539515,-0.46416205715760506,1.0808784915658582,0.6272922884062033,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,0.0,11.11,446.1,4794.9,273.821,204.313,1.06193,9.85141,120.87,5.9,0.1,3.7,2000.0,900.0,1.14158,24.944,7.233,3.149,39.4513,68.0,-1997,657338,683957,1341296,40.0,911089,430207,2.61,7.19,Flawed democracy,16.7,,
Togo,Republic of Togo,West African CFA franc,Lomé,Western Africa,Africa,Togolese,-0.4608768211148598,-0.33516769983389827,-0.5439553390987362,-0.6407543522833135,-0.6707430908595701,-0.6678006808338146,-0.6390260804157367,0.022609222639885514,-1.3646236515057788,-0.6988742561154846,-0.14353921893238347,1.4140209203120413,-0.3952528292734895,-0.6350694832489577,1.4476773964275564,-1.6637653110316113,-0.5696585433914151,0.0,69.1358,0.0,0.0,24.6914,6.17284,19.9716,17.8006,76.62,2415.1,3039.88,1943.65,688.454,0.981712,5.96301,53.4998,0.7,0.38,8.8,10000.0,2300.0,1.78373,31.856,8.168,4.257,34.9841,62.0,-995,4400474,4448225,8848699,18.6813,4962262,3886437,2.63,3.1,Authoritarian,14.8,Faure Gnassingbé,President
Tonga,Kingdom of Tonga,Tongan pa'anga,Nuku'alofa,Polynesia,Oceania,Tongan,-1.6366256982288465,-1.8135737472001696,-0.7593364114390817,-0.7596792673121749,-0.7953025983818256,-0.8025290744643628,-0.8963396333728093,-0.34305174950423944,-0.02461635861206387,-0.7343347470080329,0.37350070724813306,0.30620069140405914,-0.12071855825773121,-0.8610185240088288,0.37764418406526745,0.6272922884062033,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,0.0,2.06,118.1,92.3382,52.2687,-91.3753,11.3689,5.31754,248.04,2.6,0.12,3.8,30500.0,73000.0,1.59489,23.045,6.97,3.237,71.5866,71.0,-948,54010,52848,106858,3.7037,82147,24711,3.08,0.0,Unknown,17.9,Pōhiva Tu'i'onetoa,Prime Minister
Trinidad and Tobago,Republic of Trinidad and Tobago,Trinidad and Tobago dollar,Port of Spain,Caribbean,Americas,Trinidadian,-0.33490372713836125,-1.368877577566319,-0.7582552382886283,-0.7379574778136017,-0.7850676919504272,-0.7936373139568037,-0.6634799343928722,-1.7005565149059374,0.3071210516150481,-0.6073072171133705,-1.1605234282416301,-0.6549192234288774,0.5974459676880853,-0.6530597386269948,-0.7197233034799428,0.6272922884062033,-1.1333038826985675,0.0,0.0,99.767,0.0,0.23301,0.0,-102.663,99.9195,0.47,15420.0,6667.33,412.555,-13784.3,2.95534,7.31458,1030.71,3.02,0.12,8.7,5000.0,73000.0,0.888016,11.687,9.131,1.626,79.0,73.0,2632,775955,755090,1531044,26.1905,714385,816659,3.16,7.16,Flawed democracy,31.9,Keith Rowley,Prime Minister
Tunisia,Republic of Tunisia,Tunisian dinar,Tunis,Northern Africa,Africa,Tunisian,0.6308899933481278,-0.204914712434482,-0.2075966816076442,-0.6909411578507617,-0.43640782954930113,-0.43732986980310584,-0.04961001620188237,-0.7623888147858418,0.5930725765040501,-0.5204029391605878,-0.08520713603044998,-0.7417850813950456,0.6972477219924009,1.9473888423268952,-0.8064086841930829,0.6221159152118724,-0.9464392883257227,0.0,0.350681,91.4414,0.0,4.63509,2.48526,36.1959,88.8704,12.88,29293.0,6653.82,3298.03,704.035,7.95927,6.34365,221.685,2.18,0.04,3.3,48000.0,73000.0,2.82898,16.093,7.884,2.086,78.9897,74.0,-9189,6257745,6098372,12356117,26.2673,3680393,8675724,2.64,6.41,Flawed democracy,28.0,Kaïs Saïed,President
Turkey,Republic of Turkey,New Turkish lira,Ankara,Western Asia,Asia,Turkish,0.8408451499756254,0.22741435175734312,1.3874751384114385,1.4409795602653093,0.9892148402046744,1.0284853178668525,1.9473889902962593,-0.7497931330808146,0.32468183937881984,2.0843608725698335,2.072286211203936,-0.4377947924153416,0.32364762380311113,0.6422386485916781,-0.47852484947247925,0.6272922884062033,0.4255760763004283,29.0951,25.6495,37.9012,0.0,0.849559,6.30713,75.2079,86.8432,13.72,407406.0,50444.8,38132.1,13047.3,2.05455,4.61794,395.24,2.85,0.12,2.4,512000.0,1099000.0,2.0639,14.678,6.398,1.889,81.41,76.0,-69729,42578812,42762429,85341241,17.354,19609710,65731531,1.48,4.37,Hybrid regime,27.3,Recep Tayyip Erdoğan,President
Turkmenistan,Turkmenistan,New Turkmen manat,Ashgabat,Central Asia,Asia,Turkmen,0.882836181301125,0.6431153750187135,1.1641844309177751,-0.3516724471853729,0.2936589541525044,0.32041048689503815,-0.3092293244179247,0.022609222639885514,-0.02461635861206387,-0.5252853944913287,-0.16128291973779477,-0.4420459763288572,-0.12071855825773121,-0.4309657525909889,-0.435853237878458,0.6272922884062033,-1.1333038826985675,0.0,0.0,100.0,0.0,0.0,0.0,-191.511,66.4043,0.06,63655.0,124819.0,5327.15,-6869.22,0.0,5.68487,483.74,4.03,0.12,5.7,42000.0,4000.0,2.90187,21.592,6.585,2.667,21.251,69.0,-4503,3244911,3185860,6430770,25.8621,2990694,3440076,0.92,1.72,Authoritarian,22.0,Gurbanguly Berdimuhamedow,President
Tuvalu,Tuvalu,Australian dollar,Funafuti,Polynesia,Oceania,Tuvaluan,-1.1327333223228522,1.8554034841046847,-0.7612256192598742,-0.7604669348295698,-0.7969039782996634,-0.8041378709178596,-0.9051530389771897,0.022609222639885514,-0.02461635861206387,-0.7362282607139952,-1.4288088385016435,-0.2589999547409623,-0.12071855825773121,-0.3035347769965593,-0.2452031355773894,0.6108521271410073,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,66.4043,6.68,6.6,11.5745,1.44319,9.38116,0.0,21.5392,1071.31,5.6,0.12,7.5,30500.0,73000.0,1.59489,23.484,10.159,3.163,71.5866,65.0,-15,5513,5799,11312,6.25,3900,7412,0.0,0.0,Unknown,21.0,Kausea Natano,Prime Minister
Uganda,Republic of Uganda,Ugandan shilling,Kampala,Eastern Africa,Africa,Ugandan,-0.7548140403933564,0.1775302289659787,0.05894095190416002,-0.5289323157855262,-0.33159867434704554,-0.3138530895952372,0.24058106861285444,-0.22821878655271172,-1.153942257420332,-0.5255234275028057,-0.2763833127151873,1.4280498272266424,-0.58336583927192,-0.5892371659763393,1.3636725817212452,-2.0302900618959216,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,66.4043,93.03,5674.6,21178.7,12404.2,680.507,0.0,3.96207,33.9014,0.5,1.3,4.6,46000.0,4800.0,2.42385,36.795,5.877,4.585,10.3424,63.0,43465,23848253,23401332,47249585,33.813,34889566,12360019,1.98,5.2,Hybrid regime,12.2,Yoweri Museveni,President
Ukraine,Ukraine,Ukrainian hryvnia,Kiev,Eastern Europe,Europe,Ukrainian,1.2607554632306206,0.1775302289659787,1.5894269021461511,0.19949665964077062,0.5477213593781669,0.5788421295101149,1.9473889902962593,0.22266526134790277,0.5447732012917063,0.00678044145823403,1.9591680745625801,-0.9992229915740454,0.524438651190962,0.5994047072153994,-0.8909946006211541,0.6272922884062033,1.8959949330470964,34.5782,3.32926,6.23165,48.5721,0.460187,1.05238,27.2085,75.3495,8.72,165664.0,32317.9,28400.5,-31170.1,0.752524,7.61658,269.729,7.46,0.15,21.6,311000.0,5914000.0,3.22835,7.3,18.5,1.16,79.2183,70.0,831,20550751,17449249,38000000,20.331,11430780,26569220,2.41,5.69,Hybrid regime,38.9,Volodymyr Zelensky,President
United Arab Emirates,United Arab Emirates,U.A.E. dirham,Abu Dhabi,Western Asia,Asia,Emirati,0.2109796800931326,0.5433471294359846,-0.7391469254506129,-0.7291286661815186,-0.6321475139992178,-0.6167348679220833,-0.2323896432118713,-1.7005565149059374,-2.2352705920374834,1.613883010307424,-0.6839625835803312,-1.366095567435938,-2.475733462915217,-0.9160601386773473,-1.3505185950589311,0.6272922884062033,-1.1106017899052292,0.0,0.0,98.5255,0.0,1.24209,0.232401,-183.844,86.1283,0.92,188089.0,56944.7,1829.64,-16708.7,25.5033,5.67227,2191.81,1.38,0.12,6.4,63000.0,73000.0,5.64365,10.307,1.874,1.46,100.0,79.0,-2762,2893385,6547744,9441129,50.0,1176081,8265048,1.79,2.76,Authoritarian,29.3,Sheikh Khalifa bin Zayed Al Nahyan,President
United Kingdom,United Kingdom of Great Britain and Northern Ireland,Pound sterling,London,Northern Europe,Europe,British,1.4707106198581184,-0.3878231626694849,0.22079257252705173,-0.4445082287953129,-0.23549267087216946,-0.27280583624785326,1.9473889902962593,1.5883152545252923,1.573247121111811,2.0843608725698335,-0.15137443511963025,-1.0149485421586353,1.745141053762798,-0.7410834881552479,-0.9507168614446261,0.6272922884062033,1.8959949330470964,22.8065,1.86975,29.7402,20.9139,0.63415,22.9703,34.63,80.3518,13.5,308650.0,50415.7,27696.7,27049.7,2.07612,11.9391,5634.18,2.46,0.12,7.9,149000.0,73000.0,2.22323,10.1,9.7,1.56,96.6802,81.0,202027,33876563,33094847,66971411,34.5679,10448880,56522531,3.52,8.53,Full democracy,35.9,Rishi Sunak,Prime Minister
United States,United States of America,U.S. dollar,"Washington, D.C.",Northern America,Americas,American,0.7988541186501259,-1.8135737472001696,2.2309138905091728,2.2532390235606132,2.1595943771486397,2.097036536594738,1.9473889902962593,1.5883152545252923,0.36142781180405165,2.0843608725698335,-0.13747518847815013,-1.3101890520673325,-0.7883048195787367,-0.7325166998799921,-1.2528593895086044,0.6272922884062033,1.648447510707467,34.2327,5.84164,31.9422,19.3238,0.903807,7.38695,7.30874,82.4278,11.16,4320530.0,748241.0,258002.0,37873.4,1.47679,18.8158,11702.4,2.87,0.11,16.1,1388000.0,73000.0,3.48322,11.0,10.4,1.664,91.7532,76.0,561580,168266219,165021339,333287557,28.7037,56378923,276908634,3.04,7.96,Flawed democracy,33.9,Joe Biden,President
Uruguay,Oriental Republic of Uruguay,Uruguayan peso,Montevideo,South America,Americas,Uruguayan,-2.1825091054603405,-1.2857373729140447,0.03893355823576755,-0.5593392542872238,-0.39078010609322616,-0.3825273682024526,-0.602565580337428,0.3177988457177876,0.6754650629359332,-0.4068871262437815,0.052136354745645395,-0.45895113470206245,0.42963785625265816,0.17342116022830603,-0.45681039029548304,0.6272922884062033,1.8959949330470964,0.0,60.1601,0.0,0.0,11.441,28.3988,44.4335,46.2703,61.09,6514.3,20393.6,7967.68,861.987,1.90377,9.15207,1429.51,2.43,0.27,21.2,22000.0,73000.0,2.25631,10.473,12.162,1.493,90.0738,75.0,-1486,1764421,1658372,3422794,25.2525,147591,3275203,4.87,8.38,Full democracy,31.5,Luis Lacalle Pou,President
Uzbekistan,Republic of Uzbekistan,Uzbek som,Tashkent,Central Asia,Asia,Uzbekistani,0.9248272126266245,0.7096275387405327,0.7001050820481084,-0.39500307763285547,0.22570474546512523,0.1974338092533844,1.9473889902962593,0.022609222639885514,-0.6326069714218584,-0.36421345709675323,0.45529540698845855,0.21321849045601324,-0.1941607407866818,-0.21958025189905261,-0.13631592004964788,0.6221159152118724,-0.6841984917486247,4.0852,20.6529,75.0052,0.0,0.256634,0.0,-26.1649,97.7385,1.03,115578.0,53601.9,16989.3,-867.338,0.0,6.74741,120.504,3.98,0.11,8.0,68000.0,3400.0,3.55548,25.9,5.0,3.173,76.5904,71.0,-39201,17809564,17838536,35648100,33.3333,17657930,17990170,1.46,2.01,Authoritarian,22.7,Shavkat Mirziyoyev,President
Vanuatu,Republic of Vanuatu,Vanuatu vatu,Port Vila,Melanesia,Oceania,Ni-Vanuatu,-1.4686615729268484,1.8554034841046847,-0.7506870262354536,-0.716743956788517,-0.7686825582983474,-0.7742810140692223,-0.8968463091413315,-1.6878521186618098,0.6195531294811661,-0.7319527728909474,-1.1116307841733652,1.0144862303499291,-0.3188669382214018,-1.0584829937534743,1.0900748949431323,-0.9234041821659963,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,0.0,22.73,121.3,374.328,86.2794,52.2944,1.79173,3.96995,114.23,1.7,0.12,18.0,30500.0,73000.0,1.59489,29.438,5.395,3.735,66.3357,70.0,-197,162433,164308,326740,1.92308,242389,84351,0.0,0.0,Unknown,15.6,Charlot Salwai,Prime Minister
Venezuela,República Bolivariana de Venezuela,Venezuelan bolivar fuerte,Caracas,South America,Americas,Venezuelan,-0.4608768211148598,-1.452017782218593,0.4621047293232746,2.2532390235606132,1.2501237247892085,1.378324056710679,0.9525104656119147,0.022609222639885514,-0.02461635861206387,1.4972931446081594,2.072286211203936,0.03454237953957896,-0.12071855825773121,-0.36478731316463797,0.08510633020114168,0.6266555945033008,0.7987064797230633,0.0,63.695,19.4192,0.0,16.8858,0.0,-178.775,88.378,23.33,72509.0,97594.2,13097.2,-5114.26,3.24682,3.81606,142.459,0.87,0.12,2.1,343000.0,73000.0,0.17923,15.877,8.124,2.211,61.6,71.0,-525116,14304904,13996791,28301696,22.1557,3289223,25012473,1.59,3.16,Authoritarian,24.2,Nicolás Maduro,President
Vietnam,Socialist Republic of Vietnam,Vietnamese dong,Hanoi,South-Eastern Asia,Asia,Vietnamese,-0.11795006556988721,1.438489999470042,-0.057996459894891564,0.6902382923965806,-0.06955489877726088,-0.0816889701182427,1.9473889902962593,0.022609222639885514,-0.02461635861206387,1.1566512336119403,-0.9716520306594243,0.49180891302631596,-0.12071855825773121,-1.0940351650957858,0.5241905402064285,0.6272922884062033,0.4918500856478902,29.5714,36.614,33.2105,0.0,0.486029,0.118082,-15.1059,69.8218,19.11,355323.0,79619.2,26832.5,22687.9,22.5048,4.68067,166.232,2.6,0.06,7.5,522000.0,73000.0,2.28457,15.008,7.317,1.944,74.21,74.0,-992,49685569,48501287,98186856,30.2605,60123739,38063117,1.04,3.08,Authoritarian,28.4,Nguyễn Phú Trọng,General Secretary of the Communist Party
West Bank and Gaza,West Bank and Gaza,Israeli new shekel,Ramallah,Western Asia,Asia,Palestinian,0.5427088275645787,0.23073995994343413,-0.7360115233142976,-0.7595613648787537,-0.7830021439404625,-0.7935731503120219,-0.4206777787824768,0.022609222639885514,-0.1371947530746669,-0.6480006738925483,-1.301968702887279,-0.5252734336483229,0.9245655773217032,2.3884713536491278,-0.6094676871235406,0.6272922884062033,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,66.4043,14.73,11693.8,9584.81,3522.99,150.149,0.19212,6.506475,378.80100000000004,1.2,0.12,7.5,0.0,12000.0,1.59489,28.236,3.815,3.504,74.6,73.0,-12369,2527169,2516444,5043612,25.2525,1145354,3898258,1.75,4.39,Hybrid regime,15.4,,
Yemen,Republic of Yemen,Yemeni rial,Sana'a,Western Asia,Asia,Yemeni,-0.16693960183636314,0.44357888385325567,0.5731810445698676,-0.7061723688506508,0.42836053448773276,0.29521842704255397,-0.3714371226583253,0.022609222639885514,-0.02461635861206387,-0.6364495894465014,-0.1199302942346078,0.6122667837000925,-0.12071855825773121,1.4046828050894422,0.48453315947882725,-0.6731575964592466,-1.1333038826985675,0.0,0.0,39.8047,0.0,60.1953,0.0,-120.63,98.4885,3.53,9960.1,10542.2,3364.86,-14418.0,1.00996,4.25286,63.3002,0.71,0.04,5.8,40000.0,4523000.0,3.96689,30.544,6.845,3.795,26.7184,64.0,-101468,16673411,17023203,33696614,0.0,20491585,13205029,1.27,1.95,Authoritarian,14.8,Abdrabbuh Mansur Hadi,President
